"date","Celebrities & Entertainment News","Entertainment Industry","Live Sporting Events","Ticket Sales","Web Portals","CAD & CAM","Automotive Industry","Bicycles & Accessories","Boats & Watercraft","Campers & RVs","Classic Vehicles","Commercial Vehicles","Custom & Performance Vehicles","Hybrid & Alternative Vehicles","Microcars & City Cars","Motorcycles","Off-Road Vehicles","Personal Aircraft","Scooters & Mopeds","Trucks & SUVs","Vehicle Brands","Vehicle Codes & Driving Laws","Vehicle Licensing & Registration","Vehicle Maintenance","Vehicle Parts & Accessories","Vehicle Shopping","Vehicle Shows","Beauty Pageants","Body Art","Cosmetic Procedures","Cosmetology & Beauty Professionals","Face & Body Care","Fashion & Style","Fitness","Hair Care","Spas & Beauty Services","Weight Loss","Advertising & Marketing","Aerospace & Defense","Agriculture & Forestry","Business Education","Business Finance","Business News","Business Operations","Business Services","Photo & Video Services","Chemicals Industry","Construction & Maintenance","HVAC & Climate Control","Energy & Utilities","Enterprise Technology","Hospitality Industry","Grocery & Food Retailers","Industrial Materials & Equipment","Manufacturing","Metals & Mining","Pharmaceuticals & Biotech","Printing & Publishing","Journalism & News Industry","Professional & Trade Associations","Retail Trade","Small Business","Textiles & Nonwovens","Transportation & Logistics","Computer Hardware","Computer Security","Consumer Electronics","Electronics & Electrical","Networking","Programming","Software","Web Apps & Online Tools","Technical Support","Technology News","Accounting & Auditing","Banking","Credit & Lending","Currencies & Foreign Exchange","Financial Planning","Grants & Financial Assistance","Insurance","Investing","Retirement & Pension","Alcoholic Beverages","Candy & Sweets","Cooking & Recipes","Culinary Training","Non-Alcoholic Beverages","Restaurants","Aging & Geriatrics","Alternative & Natural Medicine","Health Conditions","Health Education & Medical Training","Health Foundations & Medical Research","Health News","Medical Devices & Equipment","Medical Facilities & Services","Medical Literature & Resources","Men's Health","Mental Health","Nursing","Nutrition","Oral & Dental Care","Pediatrics","Pharmacy","Public Health","Reproductive Health","Substance Abuse","Vision Care","Women's Health","Antiques & Collectibles","Gifts & Special Event Items","Water Sports","Bed & Bath","Domestic Services","Gardening & Landscaping","Home Appliances","Home Furnishings","Home Improvement","Home Storage & Shelving","Homemaking & Interior Decor","Kitchen & Dining","Laundry","Nursery & Playroom","Pest Control","Swimming Pools & Spas","Yard & Patio","Communications Equipment","Email & Messaging","Mobile & Wireless","Search Engines","Service Providers","Teleconferencing","Web Services","Education","Jobs","Government","Legal","Military","Public Safety","Social Services","Broadcast & Network News","Gossip & Tabloid News","Local News","Newspapers","Politics","Sports News","Weather","World News","Apartments & Residential Rentals","Commercial & Investment Real Estate","Property Development","Property Inspections & Appraisals","Property Management","Real Estate Agencies","Real Estate Listings","Timeshares & Vacation Properties","Apparel","Auctions","Classifieds","Consumer Resources","Entertainment Media","Luxury Goods","Mass Merchants & Department Stores","Shopping Portals & Search Engines","Sporting Goods","Swap Meets & Outdoor Markets","Tobacco Products","Toys","Wholesalers & Liquidators","College Sports","Combat Sports","Extreme Sports","Fantasy Sports","Individual Sports","Motor Sports","Sports Coaching & Training","Team Sports","Winter Sports","World Sports Competitions","Air Travel","Bus & Rail","Car Rental & Taxi Services","Carpooling & Ridesharing","Cruises & Charters","Hotels & Accommodations","Luggage & Travel Accessories","Specialty Travel","Tourist Destinations","Travel Agencies & Services","Travel Guides & Travelogues"
2019-03-01,71,43,31,29,95,20,30,46,25,46,36,63,36,33,29,35,34,36,38,73,52,39,62,79,39,39,10,39,57,66,59,91,46,60,80,37,76,29,20,65,26,28,43,37,40,29,47,56,37,41,37,77,70,48,40,41,18,36,59,21,51,34,66,62,14,7,22,33,21,19,12,43,0,13,33,76,53,50,41,23,31,37,33,35,71,68,35,74,93,57,56,41,28,33,36,60,70,45,39,64,53,80,94,87,57,42,54,39,64,71,36,37,27,78,75,59,68,71,68,80,63,63,51,47,33,36,56,19,28,31,55,33,11,29,33,33,39,36,33,56,29,36,32,76,58,14,92,44,27,51,40,37,43,42,34,62,32,88,17,77,50,41,32,55,30,52,27,44,46,34,56,39,44,42,36,49,40,43,27,3,34,49,39,14,34,37,62,29,46,23,27
2019-04-01,66,36,29,26,74,19,30,60,27,50,41,61,32,35,29,38,35,31,42,69,49,40,65,82,40,40,8,36,55,63,58,81,39,56,79,37,71,29,19,66,23,27,43,36,37,28,51,56,35,42,37,83,75,55,38,41,18,31,53,19,49,32,59,59,13,6,21,30,20,19,12,40,0,14,30,71,52,48,35,22,27,36,29,36,70,68,30,75,88,55,58,40,25,32,34,57,67,45,37,59,50,75,85,80,55,40,55,39,71,67,33,39,28,68,81,70,62,60,67,79,53,57,52,41,39,37,72,18,28,29,51,30,11,27,33,30,35,36,31,52,26,30,30,70,57,14,80,47,26,46,40,36,40,42,31,61,33,87,16,72,47,39,32,58,31,59,29,50,43,32,56,37,39,52,41,47,40,49,13,2,35,47,38,15,34,38,62,31,51,22,29
2019-05-01,66,45,26,25,72,19,27,53,29,53,46,58,34,38,30,37,35,34,44,69,49,43,64,78,38,39,8,38,56,65,56,82,41,56,85,36,77,30,19,63,94,27,47,37,37,28,53,52,37,44,36,78,73,49,39,40,18,32,51,22,48,32,63,62,14,6,21,30,20,19,12,44,0,13,32,73,52,53,40,23,29,36,31,34,75,66,30,73,85,54,53,39,25,33,35,57,65,44,39,61,53,74,90,82,53,41,53,39,63,69,36,47,34,70,76,63,64,58,65,74,54,58,50,45,61,40,62,18,27,30,53,31,10,28,34,32,39,36,32,51,27,29,34,74,59,37,74,59,29,49,39,35,40,40,32,64,34,88,15,74,47,40,36,58,30,56,28,46,40,28,52,37,36,48,42,60,43,45,12,4,33,47,39,14,36,39,67,31,51,23,31
2019-06-01,62,35,26,28,76,17,23,58,36,60,45,59,32,39,29,39,35,33,47,68,45,44,68,77,37,37,7,36,61,60,52,89,39,53,77,38,78,29,21,63,21,26,40,34,35,28,53,63,63,43,33,81,72,49,37,40,18,29,47,21,47,32,65,63,13,6,19,29,19,18,12,40,0,16,27,71,49,53,38,22,28,36,28,38,68,60,28,77,86,52,48,38,24,31,32,53,62,40,36,57,48,68,82,75,52,38,54,37,63,68,33,37,39,68,80,59,63,52,71,71,47,53,50,40,96,80,73,18,26,30,51,30,10,28,32,30,35,33,36,53,25,29,30,79,58,13,58,85,29,47,37,34,36,42,31,63,41,87,15,73,47,36,32,58,30,59,29,50,37,28,50,40,35,25,47,64,47,36,14,9,37,50,44,16,42,40,70,33,56,26,33
2019-07-01,62,37,30,34,71,19,28,53,34,62,43,58,34,36,30,35,34,35,50,70,48,47,70,81,36,37,8,40,59,64,58,85,40,56,81,38,72,28,28,63,22,29,45,36,37,29,53,56,49,43,38,78,67,49,37,42,18,33,46,17,43,32,57,63,14,6,21,29,19,18,12,41,0,13,30,72,55,55,40,26,29,38,32,38,67,61,28,75,94,55,46,38,27,31,33,55,65,41,37,57,52,69,85,73,54,39,55,37,68,69,38,35,37,69,76,48,66,59,64,82,50,56,51,47,77,57,51,17,26,30,55,30,10,29,30,31,38,37,36,54,27,29,30,83,60,13,48,76,28,51,39,35,37,41,32,63,48,81,14,70,49,40,35,52,32,59,25,52,40,28,53,36,34,29,48,52,40,31,12,4,39,49,44,15,43,44,76,35,59,28,40
2019-08-01,62,37,36,30,76,16,26,54,34,66,42,56,33,34,27,37,34,32,43,70,49,44,65,81,35,36,10,35,58,58,55,81,42,54,80,37,68,27,19,56,22,24,42,34,37,30,47,51,34,42,37,75,66,44,35,40,18,31,57,17,46,30,57,61,14,6,21,28,19,17,11,41,0,12,24,69,55,57,43,28,28,39,26,38,68,65,32,74,95,54,44,37,26,29,31,54,61,40,38,56,51,65,82,69,49,37,50,37,63,67,37,35,34,75,74,44,67,65,57,83,52,55,54,42,75,45,48,16,26,30,57,30,10,27,29,30,33,35,33,53,26,28,32,77,57,12,65,69,32,54,37,36,34,39,31,65,46,76,14,70,44,40,34,54,29,60,29,50,42,29,48,36,36,44,40,45,39,43,13,2,37,52,42,15,42,44,75,35,60,27,41
2019-09-01,63,40,36,28,67,18,28,44,28,58,39,55,34,36,35,30,31,31,40,75,61,40,64,76,36,37,23,36,54,57,55,76,38,55,75,35,67,28,19,62,23,26,42,35,41,29,45,50,42,41,37,70,71,45,38,40,18,32,53,21,46,31,64,57,14,6,20,30,20,18,12,40,7,14,27,73,76,51,43,26,30,38,27,36,67,64,40,76,87,53,47,35,27,31,32,55,67,43,35,58,52,67,87,73,51,41,51,36,58,67,39,33,32,81,75,40,67,66,62,83,56,57,56,42,50,35,36,17,27,34,50,30,12,29,34,31,35,36,31,52,27,28,31,72,54,14,73,47,28,49,38,34,38,40,32,66,36,85,15,73,47,39,33,59,28,52,32,47,43,29,52,37,38,42,39,58,40,41,14,4,38,53,40,16,38,39,66,33,50,29,32
2019-10-01,66,39,37,31,75,20,28,35,22,51,34,53,31,31,30,27,31,30,34,71,46,41,61,81,38,35,7,40,52,59,55,79,39,55,78,35,67,28,20,65,23,26,45,36,40,31,48,54,49,42,39,83,70,43,35,39,17,32,58,18,44,32,63,60,14,7,21,29,20,19,12,43,0,14,26,65,52,52,40,25,31,38,29,38,75,69,39,79,91,54,48,38,27,31,32,56,66,43,36,62,52,68,93,73,56,47,53,36,60,70,41,34,25,83,72,37,70,76,64,97,68,60,61,40,41,37,30,17,28,33,52,31,11,30,33,31,35,36,33,56,25,33,30,72,54,14,71,51,23,48,40,35,37,40,31,65,32,85,15,68,47,41,31,62,28,41,36,48,50,30,62,38,37,39,33,43,38,43,15,5,33,53,36,14,34,35,56,29,46,25,27
2019-11-01,65,40,34,37,83,20,27,31,21,39,33,54,31,34,31,23,30,29,31,70,45,41,55,81,37,35,11,38,51,60,52,89,39,65,72,34,69,27,20,62,24,29,45,38,40,38,46,55,51,46,41,84,75,44,39,41,19,35,56,20,49,33,69,60,16,7,26,32,21,20,13,42,0,13,28,67,51,45,39,21,36,41,33,37,83,71,38,85,90,55,47,39,25,32,34,59,67,49,37,66,51,67,98,78,57,42,53,36,60,73,42,40,25,86,73,31,83,83,64,88,84,76,55,46,33,35,27,18,27,33,55,32,11,30,34,32,35,37,32,51,28,29,33,71,54,12,78,42,21,46,38,34,37,41,32,59,26,92,17,73,55,46,38,71,37,40,74,46,69,31,56,41,46,49,30,46,42,49,19,3,29,49,34,15,30,34,58,28,44,21,23
2019-12-01,66,39,33,37,77,16,23,27,18,33,29,47,29,29,33,23,30,27,28,60,43,37,51,68,33,33,8,41,51,53,51,94,39,63,74,35,61,26,18,55,18,24,41,33,38,43,41,46,43,40,38,87,82,37,33,34,16,31,52,17,47,29,57,62,15,6,26,28,19,16,11,43,0,12,25,62,46,45,34,16,27,40,27,45,91,87,38,84,92,51,44,36,20,28,26,50,60,39,35,59,49,60,88,82,56,33,50,34,56,64,43,51,22,74,70,25,82,74,56,80,69,71,54,39,28,34,24,18,26,33,50,29,10,29,26,25,32,31,29,49,23,27,32,68,52,11,77,42,23,41,33,32,31,36,29,55,26,89,15,66,53,50,44,70,32,37,98,48,66,29,42,41,44,54,31,29,36,46,32,2,28,51,34,13,33,33,60,30,42,21,23
2020-01-01,74,47,32,28,66,20,27,34,21,46,36,57,29,33,28,27,30,31,32,73,44,41,58,76,34,38,9,41,55,68,59,82,41,68,77,38,80,28,20,60,24,27,52,39,41,33,46,54,47,47,40,72,66,45,37,41,18,33,59,21,48,36,61,58,15,7,22,34,20,19,13,45,0,13,33,65,55,51,41,23,36,48,33,35,74,70,36,74,84,59,52,45,27,41,36,60,71,50,40,62,56,84,99,85,60,42,55,38,66,76,43,34,27,88,73,30,73,82,62,89,67,68,53,45,29,38,28,18,28,33,52,30,12,30,35,34,37,38,33,54,31,31,29,71,59,12,63,40,50,51,39,38,41,42,33,62,37,85,15,73,47,41,37,56,31,39,22,44,43,27,54,43,37,34,36,23,44,44,40,3,29,43,36,15,44,38,55,33,47,26,28
2020-02-01,71,47,34,26,71,20,28,32,21,46,33,57,29,32,30,28,29,28,32,66,45,40,61,69,33,36,9,48,53,65,60,88,42,58,76,36,75,27,20,61,26,26,59,38,38,27,48,51,42,45,40,78,71,46,42,39,22,33,58,20,48,34,62,56,15,7,21,32,20,19,12,43,0,12,33,60,56,49,40,21,33,51,34,39,71,67,37,75,87,52,52,56,27,34,38,66,69,47,39,58,54,79,92,86,61,44,57,38,60,74,43,38,26,82,73,35,70,70,63,85,59,64,58,46,27,35,34,19,26,30,50,32,11,28,35,33,36,38,32,58,27,37,32,83,63,18,83,60,25,50,37,36,42,40,32,60,33,84,15,73,46,39,35,56,33,41,21,44,41,29,49,40,34,44,29,27,41,51,32,2,31,50,34,12,36,34,55,30,47,22,27
2020-03-01,82,37,20,22,87,18,59,40,19,35,30,47,28,24,24,29,28,25,33,57,38,38,67,68,31,34,8,33,41,55,53,84,33,68,75,32,89,27,19,68,22,27,99,37,38,27,61,51,36,51,40,85,89,43,38,40,27,30,55,28,46,35,62,55,14,9,20,30,23,18,13,42,0,13,28,60,52,62,37,22,28,85,27,100,67,72,34,66,71,52,50,100,25,33,88,87,68,44,41,54,57,74,87,76,69,78,86,37,60,71,38,33,31,72,79,56,69,61,62,75,55,56,48,42,36,32,53,20,32,28,51,33,33,33,48,29,53,50,33,72,32,65,32,99,84,25,45,44,36,38,36,31,34,34,27,55,28,69,14,63,43,43,24,53,32,43,18,42,43,25,45,36,28,24,29,26,41,31,18,2,24,29,26,10,30,24,36,24,37,17,22
2020-04-01,78,40,13,13,92,17,23,84,22,37,30,53,29,24,26,37,33,29,43,51,38,47,58,74,36,33,5,33,43,50,45,85,37,64,78,29,97,26,21,78,19,25,81,33,36,26,63,60,36,48,42,96,100,53,36,40,20,27,46,17,49,36,97,61,14,7,20,30,21,18,13,43,0,13,28,57,47,51,37,20,22,71,24,82,71,85,31,70,60,44,46,67,22,31,52,89,56,40,34,55,54,71,77,65,52,60,62,37,56,62,43,43,22,74,90,100,73,66,76,77,59,66,44,42,57,59,100,18,31,30,46,31,36,33,38,24,43,44,29,66,27,56,32,74,64,16,23,45,27,41,32,32,31,35,29,55,21,77,16,73,47,47,26,60,34,79,13,51,50,29,42,41,29,16,42,21,42,15,9,2,12,17,20,7,19,17,31,19,33,11,19
2020-05-01,69,40,15,12,76,17,28,87,29,58,36,55,30,31,27,43,35,27,47,65,45,46,75,77,37,36,6,34,53,56,59,86,43,70,100,35,90,32,33,76,36,26,77,34,39,25,61,63,39,47,41,84,78,50,35,42,19,27,47,16,50,34,77,59,15,7,22,32,20,19,13,44,0,12,29,56,47,47,38,20,23,58,25,66,81,84,31,73,76,48,50,53,23,32,46,65,58,44,36,58,52,76,79,73,51,54,62,37,61,67,44,49,25,88,85,91,78,82,78,82,62,75,49,44,81,83,93,17,30,31,45,32,24,32,37,27,41,40,31,57,28,41,34,70,57,13,45,61,25,47,38,35,39,37,32,61,39,78,15,84,46,41,33,63,32,83,16,54,48,31,42,36,32,28,44,27,48,29,10,2,15,25,25,10,19,25,40,26,45,15,28
2020-06-01,70,39,19,14,74,18,38,77,36,75,36,56,32,41,28,39,35,30,46,72,48,50,83,76,37,37,6,34,60,61,54,85,34,65,79,36,92,28,23,71,21,33,90,36,37,26,60,62,49,42,39,86,82,53,39,43,21,29,48,20,50,35,64,57,14,6,22,30,20,19,12,44,0,15,30,59,51,50,42,24,26,59,28,64,79,72,30,80,84,52,47,46,24,31,42,65,66,43,37,57,54,81,91,69,50,49,59,40,61,70,42,36,31,91,88,69,77,69,75,82,57,67,51,44,91,99,82,17,28,31,45,30,18,31,34,30,42,44,32,60,27,40,32,72,56,13,65,94,27,50,39,39,41,40,34,65,53,82,14,76,48,42,35,69,32,77,19,57,48,31,46,37,34,52,41,29,43,35,12,2,20,32,32,11,24,32,48,30,52,19,37
2020-07-01,69,39,19,13,78,18,28,68,38,79,35,59,33,32,29,38,36,35,46,70,49,52,84,78,38,35,6,35,57,64,56,82,35,58,81,37,81,27,21,71,21,27,78,35,37,27,56,59,38,42,40,80,70,50,39,47,21,30,47,22,50,35,62,56,14,6,21,28,20,18,12,42,0,12,32,60,52,52,42,26,28,55,32,55,76,70,30,80,96,51,46,45,26,31,43,62,67,44,36,60,52,77,87,69,53,47,58,39,68,74,39,36,41,81,84,57,75,71,70,85,54,63,53,43,88,69,65,18,26,30,46,29,14,31,30,30,40,41,34,57,28,40,35,78,58,12,57,80,33,51,41,38,42,40,34,71,61,79,14,75,48,41,34,59,30,71,21,55,46,31,46,35,37,21,40,56,42,25,13,2,21,37,35,12,27,40,55,31,60,20,35
2020-08-01,70,38,22,13,68,15,26,62,37,73,32,52,29,30,27,32,33,30,46,68,45,45,76,73,35,32,6,37,56,58,49,76,34,56,72,35,71,25,19,65,21,22,65,32,37,26,52,58,51,39,38,76,66,45,36,43,21,28,47,16,46,30,61,57,13,6,19,27,18,16,10,38,0,12,24,53,46,54,46,25,24,50,25,59,75,69,31,78,90,52,42,46,24,29,44,60,63,39,35,52,48,69,86,67,49,49,58,35,59,68,37,33,36,79,78,52,73,65,67,78,51,63,49,40,100,71,57,16,24,29,44,28,12,27,31,28,38,37,34,57,26,41,32,73,56,14,52,92,24,49,37,36,37,36,31,64,55,73,13,69,45,39,31,55,29,65,22,51,44,29,41,35,35,23,39,53,42,32,13,2,19,36,33,11,23,35,56,29,58,18,33
2020-09-01,63,34,21,12,79,17,26,53,27,63,38,53,33,33,27,33,31,28,37,65,45,43,74,70,36,33,6,37,51,60,53,75,35,53,75,34,71,25,18,61,20,25,65,34,37,27,50,52,42,40,40,86,82,44,36,41,23,29,45,19,48,32,61,52,14,6,21,28,18,17,10,39,0,14,26,54,48,49,38,28,26,47,26,53,69,68,31,75,86,51,48,45,27,31,51,62,67,44,34,58,50,70,90,69,50,53,55,35,60,69,38,32,28,77,77,47,69,68,63,80,57,61,51,41,52,41,42,16,24,30,46,28,12,29,34,30,38,37,33,57,28,39,29,72,53,16,63,59,26,48,37,35,40,40,32,61,42,79,12,67,43,38,31,58,29,59,23,46,48,29,46,36,39,31,43,53,42,35,13,2,17,37,29,10,17,32,46,25,49,16,37
2020-10-01,79,37,20,12,92,19,29,39,20,46,33,52,30,30,25,27,27,27,32,64,44,47,81,80,36,34,6,36,52,58,51,83,36,59,73,33,69,25,19,64,21,23,64,33,38,30,45,58,49,41,37,77,77,42,38,40,24,28,51,18,45,31,73,55,15,6,22,28,20,18,11,42,0,13,26,54,49,48,35,24,26,48,26,85,77,76,31,79,84,55,43,50,26,32,67,65,66,45,37,59,53,68,90,70,53,70,63,36,59,69,41,33,24,89,81,41,79,83,67,94,72,69,54,40,37,38,31,18,26,32,46,30,18,30,33,30,41,39,30,63,26,51,33,83,64,16,79,52,27,46,37,35,40,43,30,60,34,87,13,69,45,39,31,61,31,46,26,47,54,30,50,38,37,37,34,43,41,36,12,2,15,32,25,9,15,26,40,23,43,14,32
2020-11-01,100,39,16,9,87,20,28,40,20,40,28,52,29,30,24,25,27,25,31,59,42,37,66,72,35,33,5,35,40,59,45,89,36,60,76,26,74,25,19,64,20,25,81,37,40,36,48,54,50,42,40,85,85,46,37,40,32,32,57,21,44,34,71,57,17,7,28,33,21,18,12,41,0,12,27,57,47,53,32,21,31,54,28,81,91,82,29,74,63,53,43,48,23,33,71,65,63,50,34,64,53,67,89,72,53,67,64,35,57,71,43,41,17,96,79,38,100,100,69,100,100,88,55,43,31,26,32,18,26,34,47,33,22,32,35,28,55,39,29,60,29,100,34,75,61,100,70,37,35,42,35,34,43,43,30,59,19,87,15,69,53,45,37,68,37,45,19,44,72,33,44,43,32,32,30,42,36,33,13,2,12,22,21,8,12,17,42,17,29,10,17
2020-12-01,82,39,17,10,90,16,28,32,21,34,29,49,29,25,25,23,26,25,29,55,41,36,63,67,32,32,5,40,40,55,39,92,40,55,73,28,74,24,20,63,21,23,82,31,39,44,43,50,46,45,39,95,93,40,35,37,35,31,54,17,45,33,66,68,16,7,27,31,20,16,11,46,0,13,25,55,44,51,34,17,24,53,25,90,100,100,32,80,63,52,40,48,21,29,58,58,59,41,36,59,54,67,87,67,55,52,71,37,55,67,46,57,15,87,74,28,95,84,66,87,82,90,47,46,28,26,28,18,27,32,47,33,17,32,31,24,42,34,27,62,24,51,35,79,61,15,72,44,27,39,34,31,33,37,28,58,20,89,14,67,51,50,45,71,37,42,16,49,69,28,37,35,33,40,28,39,31,37,26,2,12,21,21,8,14,17,38,19,29,10,15
2021-01-01,92,43,18,9,100,20,29,35,34,44,32,52,27,31,25,25,34,27,32,60,41,36,67,70,33,38,5,42,41,64,40,86,39,74,67,26,99,26,21,69,31,28,99,42,41,31,48,59,51,45,40,86,88,47,38,44,42,32,61,21,46,43,71,59,17,8,25,34,23,19,13,47,0,27,33,54,52,60,37,21,31,71,31,76,89,86,29,81,64,57,47,55,27,33,54,60,63,49,40,62,60,94,99,73,54,56,68,39,62,78,49,34,19,100,80,34,91,98,72,96,81,84,55,54,29,32,35,21,30,32,50,34,26,33,43,31,48,42,31,76,31,66,38,78,63,18,86,54,28,45,39,38,45,46,33,67,25,88,15,73,51,50,33,65,36,43,10,49,60,28,43,41,32,56,29,22,40,44,40,3,12,19,25,8,16,20,36,22,35,11,17
2021-02-01,79,42,18,9,99,21,28,48,21,46,29,59,31,32,26,29,36,27,38,69,45,37,69,81,36,36,5,36,40,65,49,84,39,64,84,28,100,27,25,75,24,27,100,40,40,27,52,62,53,45,41,86,88,52,42,47,46,31,58,21,48,39,69,60,16,7,22,36,20,20,13,46,0,14,35,58,48,61,35,21,27,65,34,62,95,83,30,81,66,63,46,53,29,33,51,64,66,51,37,60,54,85,95,71,53,53,65,39,60,74,48,43,19,91,84,53,84,83,76,84,73,79,48,53,32,36,49,18,29,30,49,33,23,34,40,30,42,41,31,59,32,45,33,79,59,15,82,65,28,49,39,39,48,44,33,65,24,86,13,70,48,43,30,62,36,53,11,44,55,27,39,39,31,46,34,22,40,45,30,2,13,26,22,8,14,19,37,20,34,10,18
2021-03-01,71,43,19,10,99,20,29,61,28,55,30,59,29,34,27,34,35,28,43,66,46,37,89,78,36,38,5,35,49,66,60,84,37,62,99,38,96,26,21,78,24,28,93,39,40,27,51,63,45,46,40,89,87,52,42,49,100,31,54,21,53,39,74,61,15,7,22,37,19,19,12,48,0,12,33,55,50,60,35,22,27,60,31,74,82,82,32,77,67,60,49,65,28,35,60,63,68,49,38,61,55,79,92,73,63,61,85,39,64,72,46,39,22,85,88,77,76,87,80,85,70,77,51,51,34,39,69,18,29,30,49,30,19,33,36,30,49,42,30,63,31,47,32,78,60,18,77,51,22,49,39,40,49,50,33,65,26,87,13,71,50,43,31,68,32,63,12,47,60,35,45,38,29,40,37,47,39,38,22,4,14,23,24,8,15,20,36,20,38,12,19
2021-04-01,79,42,21,10,97,19,29,62,24,55,34,58,28,34,26,37,33,26,43,66,45,43,86,77,37,36,5,35,47,64,49,83,36,56,83,34,90,25,20,84,23,27,76,38,37,26,53,61,40,44,36,85,86,52,38,45,70,29,52,20,50,36,62,58,14,7,21,31,18,18,12,41,0,20,32,55,49,62,36,21,26,54,29,70,90,80,29,80,65,63,51,71,25,34,69,60,68,47,37,60,54,78,91,70,63,71,83,39,65,69,47,42,21,89,85,88,78,77,82,82,68,74,51,48,41,45,86,17,28,30,48,31,16,32,36,27,49,40,31,60,29,45,33,84,59,17,88,59,27,47,45,38,47,43,32,67,27,84,12,68,47,42,32,61,30,65,12,48,52,30,43,38,31,55,38,43,41,45,11,2,14,23,23,8,16,20,36,20,38,12,19
2021-05-01,72,48,25,13,94,17,24,61,29,64,35,59,30,40,25,38,33,27,46,66,44,40,100,77,36,38,6,39,49,69,50,84,38,59,83,40,93,27,24,86,82,25,74,34,37,25,57,61,40,43,37,90,83,52,40,48,72,30,58,20,51,36,66,59,13,6,20,30,18,17,12,42,0,15,30,54,46,68,39,20,27,52,31,71,91,77,32,84,78,58,50,69,23,34,56,59,72,43,38,58,56,76,91,71,62,60,76,37,72,72,47,51,29,84,88,85,77,75,79,80,64,70,55,48,54,59,84,17,26,29,47,29,13,33,37,28,42,38,34,61,28,40,33,89,60,15,81,77,21,52,39,38,45,40,31,67,51,86,12,71,48,39,30,66,31,67,14,49,48,33,41,36,32,60,42,56,46,48,12,3,19,27,31,11,24,33,43,29,50,20,27
2021-06-01,68,35,36,15,88,15,27,59,34,60,34,55,27,36,24,32,32,28,40,62,43,42,79,75,33,35,6,45,53,63,52,82,35,57,77,39,83,24,17,67,20,23,68,34,35,24,55,61,56,41,32,84,74,51,37,41,45,29,58,20,48,33,58,58,12,6,19,28,16,16,10,38,0,17,28,54,46,56,34,20,27,46,27,55,74,63,29,78,86,54,44,57,21,34,44,58,67,44,33,54,53,71,86,70,67,48,65,33,68,67,36,35,41,73,79,65,70,55,69,70,48,56,52,43,84,100,81,15,25,27,42,27,11,31,32,27,39,36,32,53,26,36,31,82,55,13,100,92,22,46,37,34,41,38,27,63,53,83,10,58,43,35,28,60,28,62,21,53,41,30,41,39,32,41,45,56,48,48,12,8,23,34,45,12,27,38,52,30,56,25,30
2021-07-01,71,35,30,18,87,15,25,54,33,66,44,56,29,35,26,31,32,28,40,67,43,45,79,75,33,38,6,34,56,61,54,81,34,54,75,38,79,24,18,68,20,22,65,32,34,25,55,49,37,41,33,74,71,49,38,43,32,28,50,18,47,31,51,56,12,6,18,27,16,16,10,38,0,12,27,54,47,55,39,21,29,43,27,56,75,65,28,81,100,59,43,51,24,31,40,57,66,42,34,53,52,69,84,67,64,46,64,34,71,71,38,35,39,73,78,52,69,60,61,73,50,59,53,43,78,57,61,16,23,28,44,26,10,28,29,27,38,34,35,58,26,36,31,83,54,13,56,100,19,47,37,33,39,38,28,60,57,79,9,56,41,37,31,54,32,60,23,52,41,29,41,34,33,27,44,47,43,32,13,22,24,41,38,13,31,41,59,33,62,26,32
2021-08-01,73,34,28,19,81,12,22,49,31,70,39,56,26,33,25,31,32,28,38,64,42,43,76,74,33,34,7,32,52,58,50,78,34,51,75,38,71,22,16,65,21,20,63,29,34,26,47,49,35,39,29,76,70,43,35,40,30,26,48,14,46,29,52,55,11,5,18,26,16,14,10,35,0,13,24,51,44,57,41,22,25,44,25,54,77,66,27,76,99,52,43,47,22,28,39,56,63,41,33,51,50,63,82,67,59,46,59,34,62,67,36,33,36,74,74,46,71,61,61,76,51,60,64,37,69,49,49,14,21,27,40,26,10,25,27,26,37,32,35,51,24,38,30,77,54,17,71,81,18,48,35,33,38,39,28,63,56,74,9,58,39,37,30,55,27,55,24,51,43,27,40,36,35,38,38,47,44,42,13,26,23,40,34,12,30,39,60,30,59,23,32
2021-09-01,70,34,29,20,88,15,24,44,25,60,38,51,29,36,26,28,29,27,36,61,42,41,72,70,32,41,10,31,51,60,54,74,36,51,74,36,73,23,17,65,21,23,61,34,34,26,46,51,40,44,33,75,77,45,38,41,30,31,50,19,46,31,54,55,12,6,18,28,16,16,10,38,0,14,27,52,46,54,39,25,27,45,26,49,70,66,32,77,93,56,44,45,24,31,46,58,69,47,34,53,53,64,91,73,57,51,57,34,64,69,40,32,29,72,78,43,68,64,60,66,57,55,60,36,52,40,41,15,23,29,44,28,11,27,34,29,41,36,33,51,27,34,32,73,53,53,85,65,21,48,35,34,41,39,27,59,40,81,9,59,42,37,31,52,27,51,26,46,43,28,46,35,32,35,38,53,43,40,13,6,24,41,33,11,26,36,52,28,54,22,29
