"date","Celebrities & Entertainment News","Entertainment Industry","Live Sporting Events","Ticket Sales","Web Portals","CAD & CAM","Automotive Industry","Bicycles & Accessories","Boats & Watercraft","Campers & RVs","Classic Vehicles","Commercial Vehicles","Custom & Performance Vehicles","Hybrid & Alternative Vehicles","Microcars & City Cars","Motorcycles","Off-Road Vehicles","Personal Aircraft","Scooters & Mopeds","Trucks & SUVs","Vehicle Brands","Vehicle Codes & Driving Laws","Vehicle Licensing & Registration","Vehicle Maintenance","Vehicle Parts & Accessories","Vehicle Shopping","Vehicle Shows","Beauty Pageants","Body Art","Cosmetic Procedures","Cosmetology & Beauty Professionals","Face & Body Care","Fashion & Style","Fitness","Hair Care","Spas & Beauty Services","Weight Loss","Advertising & Marketing","Aerospace & Defense","Agriculture & Forestry","Business Education","Business Finance","Business News","Business Operations","Business Services","Photo & Video Services","Chemicals Industry","Construction & Maintenance","HVAC & Climate Control","Energy & Utilities","Enterprise Technology","Hospitality Industry","Grocery & Food Retailers","Industrial Materials & Equipment","Manufacturing","Metals & Mining","Pharmaceuticals & Biotech","Printing & Publishing","Journalism & News Industry","Professional & Trade Associations","Retail Trade","Small Business","Textiles & Nonwovens","Transportation & Logistics","Computer Hardware","Computer Security","Consumer Electronics","Electronics & Electrical","Networking","Programming","Software","Web Apps & Online Tools","Technical Support","Technology News","Accounting & Auditing","Banking","Credit & Lending","Currencies & Foreign Exchange","Financial Planning","Grants & Financial Assistance","Insurance","Investing","Retirement & Pension","Alcoholic Beverages","Candy & Sweets","Cooking & Recipes","Culinary Training","Non-Alcoholic Beverages","Restaurants","Aging & Geriatrics","Alternative & Natural Medicine","Health Conditions","Health Education & Medical Training","Health Foundations & Medical Research","Health News","Medical Devices & Equipment","Medical Facilities & Services","Medical Literature & Resources","Men's Health","Mental Health","Nursing","Nutrition","Oral & Dental Care","Pediatrics","Pharmacy","Public Health","Reproductive Health","Substance Abuse","Vision Care","Women's Health","Antiques & Collectibles","Gifts & Special Event Items","Water Sports","Bed & Bath","Domestic Services","Gardening & Landscaping","Home Appliances","Home Furnishings","Home Improvement","Home Storage & Shelving","Homemaking & Interior Decor","Kitchen & Dining","Laundry","Nursery & Playroom","Pest Control","Swimming Pools & Spas","Yard & Patio","Communications Equipment","Email & Messaging","Mobile & Wireless","Search Engines","Service Providers","Teleconferencing","Web Services","Education","Jobs","Government","Legal","Military","Public Safety","Social Services","Broadcast & Network News","Gossip & Tabloid News","Local News","Newspapers","Politics","Sports News","Weather","World News","Apartments & Residential Rentals","Commercial & Investment Real Estate","Property Development","Property Inspections & Appraisals","Property Management","Real Estate Agencies","Real Estate Listings","Timeshares & Vacation Properties","Apparel","Auctions","Classifieds","Consumer Resources","Entertainment Media","Luxury Goods","Mass Merchants & Department Stores","Shopping Portals & Search Engines","Sporting Goods","Swap Meets & Outdoor Markets","Tobacco Products","Toys","Wholesalers & Liquidators","College Sports","Combat Sports","Extreme Sports","Fantasy Sports","Individual Sports","Motor Sports","Sports Coaching & Training","Team Sports","Winter Sports","World Sports Competitions","Air Travel","Bus & Rail","Car Rental & Taxi Services","Carpooling & Ridesharing","Cruises & Charters","Hotels & Accommodations","Luggage & Travel Accessories","Specialty Travel","Tourist Destinations","Travel Agencies & Services","Travel Guides & Travelogues"
2019-03-01,50,34,26,69,87,26,27,29,36,60,38,82,31,35,43,32,58,39,32,98,56,61,53,95,63,46,29,17,69,70,79,73,40,65,85,64,58,32,23,61,32,34,22,46,50,51,54,53,42,60,51,72,52,55,38,50,23,35,27,37,37,42,53,61,21,8,25,34,19,22,22,52,0,9,49,64,57,60,38,32,53,42,55,78,70,75,63,82,93,55,79,38,48,34,25,49,80,72,58,56,79,63,94,73,70,47,53,68,83,85,50,39,20,71,70,43,58,55,72,73,60,54,84,47,48,29,44,23,42,41,36,40,27,24,47,58,36,43,34,54,33,46,34,48,30,4,72,77,39,85,34,29,48,51,32,80,59,70,26,52,59,39,22,57,36,39,71,61,29,79,100,45,21,22,34,45,50,67,19,2,48,45,41,43,46,41,61,48,51,36,54
2019-04-01,44,31,24,63,83,28,24,32,38,62,43,80,29,36,42,32,53,39,37,96,55,60,50,91,60,44,25,16,67,67,83,73,39,62,82,64,58,35,21,66,33,34,22,48,50,51,53,56,48,66,51,73,55,54,35,51,22,34,28,43,36,41,50,62,20,7,23,36,18,23,23,51,0,9,44,66,56,61,38,32,54,40,53,73,71,74,57,79,90,53,88,37,50,35,24,45,82,74,56,55,83,62,90,75,69,49,54,68,79,86,51,43,19,69,73,61,56,52,77,70,56,52,85,43,60,34,57,24,41,40,35,36,28,24,47,57,39,41,34,58,33,43,32,40,29,4,72,68,40,92,34,28,53,51,34,79,55,67,26,50,60,40,23,61,38,42,76,62,28,75,41,43,20,19,39,43,46,76,12,2,45,45,40,43,39,39,58,48,49,33,51
2019-05-01,45,31,26,57,92,26,29,32,42,70,40,80,29,33,40,33,52,41,39,93,56,59,48,92,59,42,25,16,66,67,81,70,40,59,85,64,54,32,21,66,31,33,23,46,46,49,50,55,58,61,49,74,56,55,33,48,20,32,26,37,35,39,50,61,18,7,24,34,17,21,22,53,4,8,22,68,58,64,32,27,50,41,44,76,67,70,59,82,94,50,84,37,48,35,22,44,80,66,58,50,82,55,87,78,68,45,53,65,77,82,48,52,21,67,76,66,55,50,76,71,57,51,83,42,73,48,58,22,41,41,34,38,26,23,44,60,35,42,36,58,32,44,32,37,27,4,70,74,38,85,32,27,54,46,34,78,56,68,25,49,58,41,23,60,36,39,89,60,27,83,29,41,22,17,36,51,42,69,11,2,46,46,43,45,41,40,62,51,53,34,49
2019-06-01,49,31,22,63,47,23,26,35,48,76,40,84,29,34,39,35,52,41,38,98,58,56,50,91,62,43,26,15,69,68,83,74,38,62,86,62,54,31,21,64,27,33,20,45,46,47,53,57,64,66,49,75,61,54,32,48,21,32,25,34,35,38,49,59,20,7,25,34,18,20,19,44,0,12,20,66,59,61,30,27,49,37,43,78,70,73,57,83,96,49,76,37,49,33,21,42,78,65,53,46,79,58,91,75,68,43,53,66,76,84,53,44,23,71,76,52,56,50,82,73,63,52,86,44,81,66,57,22,41,39,31,39,27,22,32,58,33,40,34,54,32,42,30,35,30,4,69,64,45,87,32,27,48,51,34,81,65,63,24,52,61,42,21,60,37,42,94,67,28,80,23,40,21,21,39,48,41,74,10,2,49,50,45,54,47,43,70,53,62,34,55
2019-07-01,48,34,28,64,31,22,26,35,54,77,42,79,29,35,43,33,52,41,38,99,57,61,57,93,64,42,25,15,70,67,83,71,37,61,84,62,54,31,25,61,28,38,21,47,47,46,48,59,74,69,49,79,61,56,32,47,21,31,27,28,35,42,51,62,21,7,25,35,17,19,18,43,0,8,18,67,63,61,34,29,55,40,45,85,72,75,57,85,97,53,74,37,52,35,22,43,81,70,56,44,78,55,94,73,67,46,54,65,78,86,54,38,25,75,74,49,60,52,80,75,63,55,87,48,76,64,50,21,41,41,31,40,27,23,32,58,34,40,34,55,33,45,32,36,27,4,62,59,35,90,33,28,53,53,35,82,67,66,24,51,58,41,22,62,40,43,91,68,31,84,22,48,21,21,42,46,40,57,11,2,49,52,49,48,51,42,91,56,64,35,53
2019-08-01,50,32,33,60,58,22,26,33,43,71,45,80,31,34,41,32,52,40,39,98,67,61,53,98,64,49,26,13,67,69,84,72,39,60,85,61,52,34,21,62,33,48,27,48,53,51,53,59,54,68,51,77,60,57,33,48,20,34,26,34,36,42,52,65,21,7,25,35,18,21,21,50,4,7,18,69,64,72,33,33,57,45,44,87,67,73,59,86,99,50,69,37,52,35,23,45,81,68,54,47,77,57,96,68,67,48,53,64,85,83,52,41,20,77,72,44,62,54,74,81,66,56,93,47,67,39,46,22,46,42,33,44,28,24,48,64,34,42,33,61,33,45,33,36,29,4,69,54,49,87,34,29,56,53,34,81,60,68,25,54,60,40,25,62,44,43,90,63,28,85,38,42,22,61,36,47,50,63,12,2,47,52,45,45,46,40,99,54,55,32,53
2019-09-01,48,36,39,57,98,25,59,30,34,63,41,76,30,35,42,30,51,37,37,90,100,59,48,92,59,42,25,13,70,62,77,66,39,57,80,58,46,35,20,70,33,35,21,48,54,56,54,54,46,66,47,74,57,55,35,49,21,36,27,34,36,42,56,60,21,7,24,37,19,22,24,54,0,8,20,63,70,64,33,29,55,39,45,74,67,74,65,83,84,53,75,37,50,37,25,45,82,72,53,55,83,56,87,68,67,52,51,64,81,84,56,39,18,71,72,41,57,54,70,70,67,56,87,44,65,28,42,22,43,51,36,42,27,25,54,60,36,46,34,57,33,47,33,36,28,5,77,52,50,79,35,28,48,49,31,73,55,78,25,52,56,39,25,57,40,41,78,65,29,78,66,40,19,55,36,44,63,93,13,2,44,47,42,41,41,38,65,48,49,32,47
2019-10-01,51,30,33,100,100,24,76,26,28,56,39,77,29,35,42,26,51,35,34,87,56,59,46,89,57,42,25,14,57,67,77,71,40,53,82,58,46,35,21,69,31,35,23,50,49,53,54,54,50,70,55,71,56,57,37,49,22,34,29,34,37,43,58,65,20,8,24,36,20,23,24,57,7,8,20,62,56,58,36,32,56,42,48,74,68,73,60,80,88,55,74,39,51,36,26,46,79,74,56,56,85,55,90,66,71,49,53,63,85,84,52,42,18,68,67,34,57,52,73,70,62,54,84,41,52,22,36,23,45,46,34,39,27,24,48,58,37,45,33,56,35,48,33,39,28,6,78,75,41,78,36,27,49,49,29,72,51,78,25,49,58,37,22,61,40,39,70,61,29,75,67,39,17,37,28,39,64,96,14,2,44,48,41,42,37,36,57,49,42,32,47
2019-11-01,48,34,30,49,84,22,25,24,26,47,36,64,27,34,47,22,52,33,32,96,54,55,42,84,51,41,21,15,54,61,68,70,38,55,77,57,41,31,18,58,29,32,22,46,49,53,48,51,48,62,47,76,64,52,32,47,20,32,27,31,38,38,54,59,21,7,31,34,18,22,22,52,0,8,18,61,56,56,33,27,52,37,47,80,71,90,55,87,89,54,70,37,42,34,24,42,76,68,51,52,76,49,86,60,66,48,50,61,78,75,52,44,16,77,64,26,70,58,75,73,67,65,86,45,41,19,36,21,39,43,32,37,26,24,45,52,35,42,35,50,31,45,33,44,25,6,64,74,34,67,29,25,40,45,29,63,51,79,24,45,67,39,23,77,41,40,71,58,36,92,95,45,17,26,26,36,64,87,19,2,41,44,39,39,32,35,62,44,38,32,44
2019-12-01,52,32,34,48,74,20,23,25,23,43,37,64,26,33,47,23,56,35,34,93,51,54,41,81,57,42,18,25,58,68,69,83,40,56,82,67,42,32,17,54,28,30,21,45,48,62,44,48,45,60,49,78,66,51,30,47,18,31,26,28,42,41,52,73,21,7,30,34,17,18,22,51,0,9,20,62,56,55,37,26,50,40,51,91,84,87,57,89,91,49,72,35,45,27,22,40,75,63,52,48,77,48,86,64,72,41,52,61,75,78,54,59,16,79,62,25,71,57,69,79,70,68,87,45,36,18,34,22,42,48,31,39,23,23,40,51,38,40,33,51,31,43,34,51,25,5,65,77,34,68,30,26,40,43,28,63,52,87,25,44,75,42,25,90,48,46,66,65,44,93,79,41,17,24,25,27,80,88,28,2,46,47,42,40,35,36,75,46,41,36,46
2020-01-01,53,53,26,47,79,24,24,25,27,53,41,69,28,33,44,24,54,40,30,88,52,59,49,86,57,45,26,15,60,70,83,69,41,71,81,65,60,34,22,59,32,33,24,52,52,51,48,53,46,59,51,76,58,55,35,49,21,31,28,37,36,45,53,62,20,8,25,36,18,20,22,54,0,8,42,64,60,61,43,34,56,47,57,76,70,80,73,84,89,52,81,44,50,30,26,47,86,69,60,52,84,62,100,70,71,49,55,67,85,86,52,39,19,77,65,28,64,56,74,82,68,62,89,45,39,21,32,23,40,42,30,36,27,24,47,63,40,43,37,53,34,54,34,51,28,5,59,75,55,80,36,29,48,51,32,76,64,66,24,49,57,42,23,52,40,39,59,59,26,74,66,48,18,17,30,33,80,86,26,2,50,44,44,44,48,42,61,45,43,43,52
2020-02-01,49,53,28,51,90,24,26,24,29,55,40,70,28,35,50,26,55,35,30,92,54,59,50,82,55,44,29,13,64,68,79,72,40,63,85,66,57,35,20,60,31,34,33,52,51,54,55,51,46,58,49,76,56,57,36,50,24,34,27,34,36,42,50,58,20,8,23,35,17,21,23,56,0,8,92,65,56,60,40,32,56,56,57,74,74,74,63,83,90,55,78,49,47,36,28,60,85,76,56,54,86,60,92,72,70,51,53,69,86,82,52,43,20,74,75,32,60,53,70,72,61,56,81,42,41,24,35,23,41,41,29,36,25,24,44,56,41,47,32,56,33,50,33,60,27,11,56,75,36,79,37,27,47,50,36,72,57,68,25,49,58,40,23,50,43,37,61,63,28,71,59,48,19,17,29,85,54,66,23,2,45,42,43,44,45,42,58,46,45,39,53
2020-03-01,50,31,20,37,84,24,42,27,29,48,36,66,24,27,42,27,48,32,28,75,48,51,46,79,55,39,20,12,57,56,62,71,33,70,74,49,41,30,19,64,26,34,69,54,48,46,68,50,44,59,50,99,100,52,45,46,25,32,29,29,33,59,51,56,22,9,24,34,21,20,22,54,0,7,49,61,62,80,41,33,49,100,52,83,67,79,50,79,78,51,81,100,44,44,33,95,73,100,48,56,86,55,78,64,75,72,53,61,69,69,48,35,16,65,98,44,61,49,72,67,55,53,83,38,49,25,45,24,46,40,32,39,52,24,47,49,56,41,33,60,60,74,32,60,34,10,48,66,45,70,30,26,47,48,33,71,48,54,25,45,55,46,18,64,44,38,53,63,26,100,35,40,17,12,25,37,38,41,14,2,42,28,35,59,42,34,43,37,41,32,49
2020-04-01,53,32,10,24,67,26,31,47,35,51,37,73,29,27,43,30,58,34,32,76,47,39,40,78,59,35,16,14,49,58,55,77,35,71,80,39,45,35,20,83,28,35,100,52,56,47,85,57,47,68,64,100,98,59,50,49,26,30,28,30,34,74,89,67,24,9,28,37,21,22,24,64,4,7,55,77,62,67,37,31,46,82,47,85,79,100,49,86,76,46,88,72,39,42,38,100,67,84,47,52,86,54,66,55,67,67,52,67,62,72,46,49,14,74,100,84,74,58,88,86,68,67,88,50,73,48,78,26,51,43,33,40,51,26,45,44,83,37,32,52,100,55,36,37,31,6,39,66,39,75,29,28,46,51,28,69,47,61,29,47,56,50,19,72,53,56,40,64,35,96,17,42,18,10,29,30,41,34,10,2,19,18,23,37,22,23,39,32,33,23,31
2020-05-01,50,32,11,26,47,23,29,60,55,81,39,82,27,30,44,37,68,39,38,92,53,48,55,92,64,42,20,13,57,65,76,80,39,67,93,54,60,34,40,85,29,36,63,43,53,47,77,64,64,64,56,79,70,61,42,50,24,29,26,29,33,53,72,74,23,8,27,39,19,20,21,57,0,7,31,60,58,61,33,30,47,67,42,82,77,93,50,86,88,43,83,49,41,40,30,64,68,70,49,47,85,59,82,71,61,54,53,67,71,75,48,61,17,81,98,100,77,69,100,91,75,71,86,54,98,94,100,23,54,42,29,37,39,27,38,46,57,39,32,57,82,49,34,34,27,4,33,75,34,84,32,30,50,53,31,84,74,70,27,50,62,46,20,81,51,64,62,62,34,94,15,42,17,9,34,42,40,27,10,2,23,20,36,40,21,30,48,39,42,26,35
2020-06-01,55,33,12,28,34,22,26,53,63,94,42,84,28,32,43,37,64,36,41,98,54,55,70,91,67,46,17,13,69,69,88,78,38,69,100,62,52,35,22,77,28,38,50,47,52,46,66,67,72,66,55,82,69,62,42,48,23,31,26,31,38,54,65,74,23,8,27,40,19,20,20,49,0,7,27,61,57,60,39,27,52,72,48,84,71,83,57,89,91,45,84,43,44,40,23,58,79,81,52,46,76,57,97,72,65,51,55,66,80,77,54,47,20,80,89,72,73,65,99,88,73,65,95,47,100,100,82,22,44,41,26,40,34,26,30,51,48,45,35,63,75,52,34,41,28,6,35,70,46,92,36,32,56,55,35,87,81,70,26,51,59,40,100,78,44,57,82,62,33,88,15,40,18,11,38,59,37,27,10,1,27,24,43,45,23,38,49,45,49,29,47
2020-07-01,58,34,20,37,36,21,26,50,65,100,43,81,30,34,44,35,62,39,41,100,59,56,69,95,69,45,17,13,75,71,80,76,37,64,89,62,54,35,20,79,29,39,53,47,52,48,67,64,78,63,56,83,70,58,44,50,25,30,25,31,37,61,67,72,24,8,27,37,19,22,20,51,3,7,32,64,60,60,38,30,53,67,50,82,70,84,55,87,89,45,83,45,48,44,23,63,80,97,54,49,80,58,94,71,65,55,56,65,86,79,58,42,19,87,94,62,74,67,95,99,70,64,92,51,87,81,67,24,43,41,27,39,33,25,31,49,50,42,34,53,76,52,36,36,27,6,45,65,34,92,36,31,58,59,36,89,81,71,25,51,62,41,28,68,49,56,75,64,33,88,17,42,19,15,36,52,45,36,10,1,24,24,42,42,22,37,57,47,51,28,45
2020-08-01,56,32,16,36,58,21,26,45,53,93,41,83,29,35,42,34,63,39,38,97,56,51,60,87,62,41,16,13,65,73,74,73,35,61,85,58,48,32,21,77,29,35,44,45,56,58,62,62,65,67,50,76,67,62,45,48,23,32,25,32,36,49,62,69,25,8,26,37,18,20,21,55,4,7,22,56,55,59,38,32,53,63,45,77,74,81,59,87,89,48,79,41,48,39,23,52,78,84,51,46,77,55,99,65,63,53,51,64,81,74,54,42,18,87,85,53,72,69,89,100,73,67,92,53,79,47,62,24,43,45,29,40,39,26,49,53,50,42,32,55,71,51,33,35,26,8,62,64,32,88,34,31,54,56,35,86,70,66,24,46,63,39,28,65,47,53,77,63,31,82,22,43,19,29,39,46,42,51,12,1,25,24,41,36,22,36,56,44,48,27,42
2020-09-01,46,34,24,35,97,23,25,37,38,78,40,80,27,34,43,30,57,36,37,92,54,53,55,85,60,39,16,13,58,66,74,69,36,59,80,59,46,37,19,79,31,33,41,50,55,58,64,59,53,64,50,75,62,60,40,50,22,34,27,34,35,49,60,67,24,8,26,38,19,22,25,67,4,7,23,55,53,57,34,24,52,59,48,74,70,79,55,84,88,51,74,41,45,37,25,51,79,88,51,54,78,58,95,62,64,53,51,61,80,81,53,41,15,76,83,50,70,66,82,87,72,61,89,47,70,34,61,23,46,43,35,39,37,25,53,53,51,45,32,50,67,48,33,34,24,9,70,59,32,80,34,30,51,58,32,81,62,66,22,43,59,43,29,61,43,46,70,60,30,78,28,40,18,51,39,42,51,74,13,1,25,23,37,34,19,35,51,49,42,27,40
2020-10-01,60,29,19,40,51,20,24,30,29,65,38,75,26,32,38,26,59,32,33,88,53,46,50,84,58,39,15,12,56,62,66,66,34,54,73,53,43,30,21,71,25,29,40,44,47,47,58,54,51,58,44,70,58,53,39,47,23,29,24,29,35,43,54,62,20,7,24,35,17,18,20,49,3,7,20,54,50,52,32,24,52,50,45,76,74,78,48,76,81,45,70,37,42,36,23,46,74,87,52,51,72,51,85,55,65,48,47,58,75,76,48,41,13,72,71,40,66,60,79,81,65,60,87,41,57,24,47,21,42,41,25,36,27,23,34,47,52,39,29,48,52,58,31,31,25,15,59,58,31,75,34,26,48,48,30,72,55,70,21,44,53,35,24,59,40,43,62,58,29,75,33,36,16,27,28,44,50,71,13,1,24,23,35,28,17,32,40,43,37,26,40
2020-11-01,67,30,23,25,36,17,22,29,24,53,33,68,22,31,36,23,54,31,31,79,47,41,42,76,52,35,13,12,53,61,60,68,32,52,70,53,40,28,19,59,22,28,34,40,42,45,51,48,45,50,39,73,64,50,38,44,27,25,23,32,38,41,49,54,21,6,28,35,15,16,16,43,4,6,17,48,44,54,30,21,47,52,41,72,68,87,44,79,75,43,66,37,36,30,22,44,71,89,46,43,64,46,84,50,60,44,50,58,71,66,48,41,13,79,72,32,79,62,79,83,69,72,84,44,42,21,42,21,38,39,24,33,24,21,29,40,59,36,29,44,46,80,29,29,26,100,48,55,86,63,29,24,41,42,26,62,50,72,21,39,60,35,24,84,42,39,49,54,35,90,36,47,14,22,27,30,52,58,16,1,23,21,32,25,15,26,42,36,32,24,33
2020-12-01,51,29,28,28,36,17,21,28,24,51,35,70,24,34,39,23,60,34,33,85,47,45,42,76,53,36,14,11,54,65,64,80,37,52,70,59,38,29,18,59,27,28,54,40,49,49,49,51,49,55,45,77,71,55,38,44,35,26,21,33,40,45,49,82,22,7,29,34,16,15,18,43,0,6,21,54,49,56,37,22,47,60,49,88,91,91,47,87,85,41,73,40,38,31,22,43,72,95,50,43,70,48,86,52,66,47,51,57,74,73,50,57,11,80,66,29,77,64,78,90,72,77,84,43,42,20,37,21,42,41,25,36,25,23,29,42,54,35,29,46,52,47,31,32,23,6,50,64,33,67,30,26,39,47,30,65,55,83,23,40,63,38,31,85,49,48,46,60,45,85,47,38,16,22,25,28,58,63,25,1,23,21,33,26,15,28,45,34,35,28,36
2021-01-01,62,30,18,25,35,19,28,28,26,58,37,70,24,36,38,23,62,34,28,82,53,47,55,78,54,39,15,12,64,74,67,68,39,66,81,56,55,30,18,61,26,31,58,44,51,44,50,54,51,56,55,69,59,53,39,49,30,27,24,34,35,49,52,64,22,7,25,35,16,16,19,45,0,6,42,57,56,58,40,29,51,85,53,70,69,82,53,84,84,43,80,43,57,30,24,50,79,87,53,45,73,60,91,55,65,50,53,62,78,75,57,39,14,83,70,32,76,65,79,94,73,69,89,45,42,23,38,23,42,37,25,36,26,23,32,45,71,40,31,48,59,65,33,35,25,10,55,64,39,75,34,28,42,51,30,76,63,64,23,42,57,38,24,59,42,41,48,56,29,73,46,43,16,17,27,31,69,76,27,2,24,22,34,26,17,32,42,37,36,28,38
2021-02-01,42,34,17,28,37,20,27,27,28,60,35,75,23,37,37,26,67,35,25,93,52,46,47,77,54,40,16,11,61,73,69,70,37,58,79,59,50,31,22,62,25,31,48,45,45,44,55,57,52,65,46,72,61,60,36,51,32,26,23,40,32,47,49,62,20,7,24,34,16,17,18,42,0,6,64,51,51,60,43,26,49,94,53,69,76,81,50,82,85,45,74,42,62,30,23,47,80,81,52,45,72,56,91,57,69,48,53,57,77,78,53,43,15,74,67,36,69,57,78,77,62,63,84,42,42,27,37,22,41,35,23,33,26,23,31,43,47,39,29,47,56,44,33,53,21,4,51,83,32,75,36,28,46,53,31,76,64,62,23,41,56,34,24,53,46,38,48,54,30,70,40,43,17,15,31,46,46,52,26,1,26,22,37,27,19,36,39,39,36,27,37
2021-03-01,38,44,17,38,38,20,27,33,36,74,37,87,26,37,39,33,65,36,32,96,56,51,52,89,63,48,19,12,67,73,79,68,34,60,77,65,51,29,18,71,26,30,71,45,51,43,55,56,47,58,63,70,58,57,39,51,45,28,23,36,33,45,49,65,20,7,23,34,17,17,18,43,0,6,81,60,55,58,39,26,53,69,54,69,72,74,50,82,89,41,76,49,59,32,22,46,80,76,53,47,69,58,93,62,70,47,51,60,84,73,52,39,15,76,75,60,62,63,80,78,63,61,83,42,51,35,59,21,41,34,25,33,26,22,31,43,64,38,29,47,53,42,33,31,21,3,54,67,29,84,35,27,49,55,31,83,69,62,23,42,53,32,24,55,40,42,59,57,30,75,67,41,17,16,30,43,42,52,16,2,31,23,47,29,21,38,46,41,44,33,42
2021-04-01,39,38,21,59,43,21,25,36,37,77,38,89,26,38,39,32,57,39,36,96,56,51,52,100,62,43,20,12,65,76,83,72,35,56,76,68,49,30,18,78,26,31,37,42,48,45,56,59,52,57,49,72,60,61,45,51,52,28,23,32,36,48,49,68,20,8,26,35,17,16,18,43,0,6,52,51,53,57,36,25,51,62,51,70,72,74,49,82,92,45,77,45,48,34,22,45,77,79,51,47,72,60,88,69,69,46,53,60,82,75,55,46,15,73,83,76,64,58,85,78,61,57,82,41,64,42,70,22,42,33,23,31,24,22,31,44,42,40,31,51,52,40,31,30,22,3,59,65,31,87,36,25,52,51,32,79,69,69,22,43,52,31,24,56,38,44,70,60,28,78,33,47,17,17,33,43,45,53,11,2,34,25,48,43,22,43,47,44,46,34,44
2021-05-01,37,33,28,59,40,20,24,34,45,78,38,85,26,42,39,32,55,38,36,97,53,50,49,90,60,44,22,19,66,73,88,77,37,55,86,69,51,29,21,78,27,29,32,43,45,43,53,59,60,63,44,74,58,64,42,56,35,26,24,33,35,46,48,65,20,8,21,34,15,16,17,40,0,7,44,53,51,58,34,24,54,58,46,75,70,74,51,88,97,44,76,40,48,33,21,46,75,73,51,47,77,56,89,71,63,43,51,60,78,75,58,52,17,74,84,75,63,56,85,77,64,60,91,42,79,64,73,21,40,35,23,31,24,22,29,45,34,36,31,47,49,38,30,30,21,3,63,66,28,85,36,25,48,51,35,82,74,69,20,42,53,30,29,55,36,43,84,65,29,82,21,43,18,16,36,54,42,62,11,2,35,26,49,77,25,44,51,47,50,33,45
2021-06-01,36,32,18,64,31,19,25,32,48,82,37,83,26,39,37,31,51,36,36,99,57,51,50,91,60,45,23,13,67,69,84,89,35,58,84,62,52,28,16,72,26,29,28,41,43,41,54,61,78,64,42,74,57,58,39,52,31,26,22,30,35,47,50,64,19,8,22,34,15,16,17,38,0,10,30,51,49,58,33,22,52,60,43,78,72,70,49,86,95,47,75,38,47,31,20,43,78,73,51,43,71,56,88,76,63,41,51,58,74,78,51,41,22,70,82,57,64,52,85,80,58,57,83,38,85,80,63,21,39,36,22,32,24,22,25,46,32,36,30,44,46,38,30,33,21,3,66,69,33,88,34,26,50,53,33,80,77,63,18,38,51,30,29,56,39,41,82,58,29,78,18,53,19,14,40,49,43,60,9,3,39,30,49,62,29,46,55,48,56,35,44
2021-07-01,38,33,22,58,26,18,26,34,48,86,39,86,27,39,40,32,53,37,37,99,59,53,52,93,63,42,24,15,71,73,89,96,39,58,88,65,52,29,20,72,26,28,29,42,43,45,54,64,68,66,42,82,65,61,41,57,34,27,22,30,39,49,49,61,19,7,22,34,15,16,17,39,0,6,30,55,51,62,33,25,54,52,45,82,74,75,49,88,99,45,74,40,47,32,21,49,79,75,52,44,76,54,95,85,67,45,52,61,80,79,55,40,29,83,84,55,67,57,83,80,63,59,100,43,87,60,55,21,42,35,23,32,22,23,26,49,33,36,29,48,44,39,30,34,22,3,58,71,25,93,35,26,49,58,36,80,80,68,19,39,52,32,27,55,52,44,87,63,32,83,19,42,21,19,41,46,39,55,11,25,40,32,50,44,34,46,73,53,62,35,52
2021-08-01,39,32,26,55,34,19,24,32,41,76,42,83,27,39,39,30,52,36,36,93,56,52,48,92,61,41,21,12,68,69,88,92,35,53,87,61,45,30,17,70,28,29,28,42,47,43,53,57,58,64,42,76,62,63,45,50,52,29,24,34,38,46,50,63,20,7,22,35,16,16,16,41,0,6,24,51,50,58,33,27,53,51,44,72,73,78,54,86,92,43,82,46,48,37,21,54,86,91,52,46,74,58,93,74,72,47,54,60,80,78,52,39,20,77,81,47,67,57,81,82,64,60,98,44,83,44,49,21,42,37,23,33,23,21,37,50,34,36,31,46,45,46,29,34,23,3,62,67,29,90,36,26,49,60,34,79,76,70,20,39,51,33,25,57,38,44,77,59,30,83,24,42,18,38,34,45,44,55,11,21,36,33,43,40,28,41,77,46,51,32,46
2021-09-01,37,38,38,52,45,19,25,30,31,69,39,82,25,37,39,27,50,32,35,89,53,51,47,89,57,38,23,12,60,69,83,93,38,52,82,59,45,30,21,68,29,31,25,45,49,45,54,57,52,62,42,72,60,62,43,52,39,29,23,35,38,47,52,65,20,7,22,33,16,17,19,43,7,6,23,50,45,60,33,22,54,51,45,72,71,88,53,83,90,47,75,39,53,37,25,50,86,91,53,48,78,55,92,67,70,49,54,56,79,81,51,41,15,72,79,44,65,56,75,79,64,58,92,44,80,33,48,19,42,41,24,33,25,21,38,51,34,38,30,49,42,42,33,34,22,4,66,59,29,84,37,27,48,55,33,76,64,70,19,37,50,33,26,53,37,42,76,59,27,74,55,39,17,43,33,43,62,78,12,2,35,32,41,39,26,38,55,47,43,31,43
